formula,nelements,radius_mean,radius_mean_wtd,radius_std,radius_std_wtd,radius_range,radius_range_wtd,radius_entropy,radius_entropy_wtd,mass_mean,mass_mean_wtd,mass_std,mass_std_wtd,mass_range,mass_range_wtd,mass_entropy,mass_entropy_wtd,valence_mean,valence_mean_wtd,valence_std,valence_std_wtd,valence_range,valence_range_wtd,valence_entropy,valence_entropy_wtd,electronnegativity_mean,electronnegativity_mean_wtd,electronnegativity_std,electronnegativity_std_wtd,electronnegativity_range,electronnegativity_range_wtd,electronnegativity_entropy,electronnegativity_entropy_wtd,firstionization_mean,firstionization_mean_wtd,firstionization_std,firstionization_std_wtd,firstionization_range,firstionization_range_wtd,firstionization_entropy,firstionization_entropy_wtd,shell_range,d_mean,d_ratio,d_unfill,Tc
Mo6Se7.3S0.7,3,1.18,1.229285714,0.133666251,0.115199472,0.32,0.542428571,1.092279,0.838969212,68.995,83.90096429,27.01997625,14.47069681,63.895,39.56875,1.012911269,0.774452101,6,6,0,0,0,2.828571429,1.098612289,0.85245968,2.43,2.384357143,0.191311265,0.194404625,0.42,1.200642857,1.095451629,0.850816124,9.068266667,8.64278,1.418997593,1.348926367,3.2676,4.56718,1.085895514,0.848273186,2,7.357142857,0.656050955,2.142857143,5.03
Rb0.19W1O3.001,3,1.503333333,0.911920783,0.748969663,0.454957065,1.82,0.360167025,0.972032907,0.966477481,95.10233333,59.19635385,68.85862621,71.23526871,167.841,39.99071343,0.8058568,0.718401804,4.333333333,5.773323789,2.357022604,1.040191785,5,4.251014078,0.91101754,0.603733505,2.206666667,3.063526605,1.075091727,0.669161927,2.62,2.426065378,0.96657067,0.540237852,8.553066667,11.8171241,3.884947868,2.949154351,9.441,9.561982606,0.994175406,0.516994086,4,0.954426151,0.104723008,2.863278454,5.02
Se1,1,1.14,1.14,0,0,0,0,0,0,78.96,78.96,0,0,0,0,0,0,6,6,0,0,0,0,0,0,2.55,2.55,0,0,0,0,0,0,9.7524,9.7524,0,0,0,0,0,0,1,10,0.625,0,5.016667
Sr3Ir4Sn13,3,1.64,1.511,0.361201698,0.269144942,0.79,0.6445,1.075341755,0.941561669,132.849,128.7479,43.85633054,33.53929916,104.597,64.0185,1.045466597,0.900678822,5,4.7,2.943920289,2.260530911,7,2.3,0.927617334,0.870721251,1.703333333,1.8565,0.541623075,0.392202435,1.25,1.1315,1.043166385,0.796644253,7.335266667,7.42117,1.33584318,0.963742818,3.2721,3.9193,1.081879512,0.875887173,2,7.9,0.564285714,0.6,5.016667
Ba0.75Na0.25Ti2Sb2O1,5,1.512,1.397916667,0.520053843,0.421910132,1.51,0.403333333,1.544520864,1.414313251,69.1886,77.332625,50.64513495,46.33863932,121.328,39.62875,1.330287071,1.168606686,3.6,4.291666667,1.854723699,1.337882863,5,1.625,1.460970748,1.280529223,1.77,1.92,0.938104472,0.782485357,2.55,0.644583333,1.478119999,1.325087139,7.88108,8.280775,3.136724522,2.66001849,8.479,2.6553375,1.536451106,1.371517404,4,4,0.524590164,2.666666667,5.015
Rb0.23W1O3.05,3,1.503333333,0.923691589,0.748969663,0.475657359,1.82,0.337056075,0.972032907,0.990247123,95.10233333,58.94733411,68.85862621,70.68730287,167.841,38.36036449,0.8058568,0.747261374,4.333333333,5.731308411,2.357022604,1.127502893,5,4.221962617,0.91101754,0.606793689,2.206666667,3.046869159,1.075091727,0.697748389,2.62,2.407336449,0.96657067,0.54557896,8.553066667,11.76634065,3.884947868,3.016076984,9.441,9.480016822,0.994175406,0.524393043,4,0.934579439,0.103815209,2.803738318,5.01
Ti50Nb35Si15,3,1.35,1.401,0.127540843,0.097462813,0.28,0.5495,1.094041326,0.968848252,56.28633333,60.6635,27.12406042,24.59515835,64.82,28.3042,0.984445596,0.886417021,4.333333333,4.35,0.471404521,0.476969601,1,1.4,1.092830554,0.996813405,1.68,1.615,0.157480157,0.122780292,0.36,0.485,1.094296338,1.026517659,7.246233333,7.00242,0.640884583,0.483814123,1.3928,2.191295,1.09477474,1.021590049,2,2.4,0.551724138,8.2,5
Sr1Ga1Si1,3,1.513333333,1.513333333,0.450653846,0.450653846,0.98,0.326666667,1.056528709,1.056528709,61.80966667,61.80966667,24.9404614,24.9404614,59.534,19.84466667,1.007900456,1.007900456,3,3,0.816496581,0.816496581,2,0.666666667,1.060856947,1.060856947,1.553333333,1.553333333,0.428200368,0.428200368,0.95,0.316666667,1.057316876,1.057316876,6.6153,6.6153,1.093483291,1.093483291,2.4568,0.818933333,1.085367743,1.085367743,2,3.333333333,0.526315789,0,5
Mo8.75Zr91.25,2,1.48,1.579,0.12,0.067815927,0.24,1.341,0.689856499,0.267298376,93.592,91.6384,2.368,1.338234299,4.736,74.8454,0.692827068,0.30628474,5,4.175,1,0.565132728,2,3.125,0.673011667,0.378224124,1.745,1.402625,0.415,0.234530082,0.83,1.024625,0.664594644,0.395312599,6.86315,6.67401875,0.22925,0.129556678,0.4585,5.43284875,0.692589196,0.309390626,1,2.2625,0.541916168,7.7375,5
Mo0.725Nb0.061Re0.187,3,1.386666667,1.36631038,0.030912062,0.016929036,0.07,0.923710175,1.098364988,0.717685174,125.0243333,113.1130267,43.28064043,35.66015443,93.301,65.67701336,1.042086766,0.806773895,6,6.129496403,0.816496581,0.487967715,2,4.157245632,1.089309679,0.715057198,1.886666667,2.074922919,0.228813364,0.159418648,0.56,1.509146968,1.091204467,0.649244386,7.228266667,7.21392333,0.449099917,0.312667195,1.0746,4.860942549,1.096697369,0.7214797,2,4.937307297,0.559776276,5.062692703,5
Mo1.905Hf0.095B1C1,4,1.13,1.08475,0.338156768,0.287119204,0.79,0.61065,1.341258752,1.046461931,74.318,55.6455875,69.34602196,45.94519416,167.679,42.9982,0.921458081,0.662291256,4.25,4.7025,1.089724736,1.28898943,3,2.7625,1.354581075,1.003523546,2.0125,2.207075,0.452513812,0.238693201,1.25,0.997825,1.35946551,1.112761972,8.36895,8.429426625,1.75911849,1.708880384,4.4352,3.215659375,1.365225685,1.153741247,4,2.42875,0.482373386,2.95125,5
Hf1V1.7Fe0.3,3,1.373333333,1.392,0.135973854,0.121061968,0.32,0.624,1.093784745,0.9170002,95.09233333,93.9483,59.00501649,59.7970975,127.548,53.91216667,0.920287988,0.819680298,5.666666667,4.966666667,1.699673171,1.110055054,4,2.033333333,1.055101618,0.967343441,1.586666667,1.54,0.218530445,0.179443584,0.53,0.740666667,1.088954141,0.916522834,7.1579,6.88812,0.527425502,0.34002004,1.1562,3.032606667,1.095940442,0.94107445,3,2.966666667,0.307958478,7.033333333,5
Nb60Mo20Si20,3,1.32,1.364,0.10984838,0.100717426,0.26,0.624,1.095095532,0.915556882,72.31733333,80.5528,31.30111676,26.26005166,67.874,50.1264,0.98865404,0.782225417,5,5,0.816496581,0.632455532,2,2.2,1.085188613,0.942216334,1.886666667,1.772,0.228813364,0.226132704,0.56,0.58,1.091204467,1.006342188,7.334333333,7.10416,0.593785463,0.539461167,1.3928,2.63686,1.095377965,0.979510596,2,3.4,0.68,5.6,5
Ti56Nb30Si14,3,1.35,1.4048,0.127540843,0.095147044,0.28,0.6482,1.094041326,0.929656532,56.28633333,58.60936,27.12406042,23.40802154,64.82,23.93976,0.984445596,0.892510272,4.333333333,4.3,0.471404521,0.458257569,1,1.68,1.092830554,0.972567291,1.68,1.6084,0.157480157,0.120604478,0.36,0.5964,1.094296338,0.992663674,7.246233333,6.992644,0.640884583,0.468647243,1.3928,2.682498,1.09477474,0.984905824,2,2.32,0.539534884,8.08,5
C2Na1,2,1.345,1.153333333,0.575,0.542115199,1.15,0.126666667,0.59875551,0.687104058,17.5005,15.67066667,5.4895,5.175550234,10.979,0.344,0.643110326,0.69290622,2.5,3,1.5,1.414213562,3,2.333333333,0.500402424,0.348832096,1.74,2.01,0.81,0.763675324,1.62,1.39,0.580495707,0.42997487,8.1997,9.2199,3.0606,2.885561353,6.1212,5.793833333,0.62177153,0.480071425,1,0,0,0,5
Sr0.2Mo1Se2,3,1.55,1.271875,0.433666539,0.247972245,1.01,0.578125,1.060887161,0.928362392,87.51333333,84.81375,6.940630775,7.793159561,17,43.87375,1.095460408,0.859606506,4.666666667,5.75,1.885618083,0.968245837,4,3.625,1.004242473,0.727409343,1.886666667,2.328125,0.681191766,0.397872762,1.6,1.534375,1.026402126,0.711969525,7.513233333,8.66755625,1.682983875,1.436382845,4.0575,5.73931875,1.073898536,0.7274077,2,7.8125,0.651041667,1.5625,5
Nb80Ga15Mn5,3,1.296666667,1.389,0.094633797,0.082091412,0.21,1.082,1.095989977,0.56564555,72.52233333,87.53015,15.62624835,11.12638357,37.968,71.5779,1.075576,0.501348842,5,4.8,1.632993162,0.871779789,4,3.65,1.043757036,0.564780243,1.653333333,1.629,0.112644968,0.076804948,0.26,1.2025,1.096320551,0.632965367,6.730733333,6.678715,0.586052355,0.320791506,1.4347,5.03542,1.094806418,0.601833553,2,4.95,0.785714286,5.05,5
Th3Ni5C5,3,1.273333333,1.192307692,0.420819307,0.393820612,1.03,0.184615385,1.04294818,1.079532274,100.914,80.74107692,94.65702937,85.35986386,220.027,48.92761538,0.649949572,0.792370511,6,6.307692308,2.828427125,2.919025532,6,2.923076923,0.99502699,0.927028082,1.92,2.015384615,0.510359351,0.481976945,1.25,0.680769231,1.062729349,1.001892987,8.402266667,8.724661538,2.092933317,2.067543113,4.9536,2.875492308,1.068433408,1.012936576,5,3.538461538,0.56097561,3.384615385,5
Rh0.05Zr0.95,2,1.475,1.5875,0.125,0.054486237,0.25,1.4525,0.689551948,0.175870788,97.065,91.8081,5.841,2.546032873,11.682,81.5175,0.6913355,0.215940966,6.5,4.25,2.5,1.089724736,5,3.35,0.61724177,0.337818844,1.805,1.3775,0.475,0.2070477,0.95,1.1495,0.658109988,0.285455716,7.0464,6.67515,0.4125,0.179804581,0.825,5.92926,0.691432704,0.215450953,1,2.3,0.541176471,7.7,5
Nb2S1C0.9,3,1.08,1.177692308,0.270924344,0.275434031,0.66,0.555641026,1.067235944,0.916652114,45.66066667,58.63766667,34.39604503,35.84648677,80.895,44.87233333,0.81666194,0.588416611,5,5.025641026,0.816496581,0.697511308,2,1.641025641,1.085188613,1.016969893,2.243333333,2.070512821,0.455070202,0.482849176,0.98,0.232051282,1.076806864,1.088907715,9.459733333,8.72104359,1.944823993,2.037421312,4.5014,0.867571795,1.076358059,1.089585879,3,2.051282051,0.408163265,9.230769231,5
Ti55Nb30Si12B3,4,1.22,1.3918,0.250798724,0.132938933,0.62,0.7726,1.363980784,0.985224717,44.9175,57.8933,30.65186951,24.41671014,82.095,27.54747,1.152649046,0.904856452,4,4.27,0.707106781,0.507050293,2,2.11,1.37050239,1.036207845,1.77,1.6162,0.207123152,0.135371932,0.5,0.7858,1.379464484,1.09943154,7.509175,7.010269,0.717958736,0.493253751,1.5391,3.506515,1.381718246,1.086514782,3,2.3,0.538641686,9.8,5
Rh0.035Zr0.965,2,1.475,1.59125,0.125,0.04594494,0.25,1.49675,0.689551948,0.133675602,97.065,91.63287,5.841,2.14691515,11.682,84.42945,0.6913355,0.165731868,6.5,4.175,2.5,0.918898797,5,3.545,0.61724177,0.267511293,1.805,1.36325,0.475,0.174590772,0.95,1.20365,0.658109988,0.222921753,7.0464,6.662775,0.4125,0.151618302,0.825,6.140652,0.691432704,0.165336042,1,2.21,0.529341317,7.79,5
Pb1Mo6Se7.55,3,1.416666667,1.272646048,0.252234459,0.167145661,0.61,0.471271478,1.082947444,0.94016246,127.3733333,94.78405498,56.87103852,31.60774099,128.24,26.73182131,1.004705951,1.012007433,5.333333333,5.862542955,0.942809042,0.505983844,2,2.838487973,1.08219553,0.843657833,2.346666667,2.374054983,0.1596524,0.187327149,0.39,1.163058419,1.096303499,0.875485371,8.087166667,8.494963574,1.184917483,1.308271724,2.66,4.55078488,1.088175705,0.844498777,3,7.93814433,0.625,2.06185567,5
Bi2S2F0.5O0.5,4,0.9925,1.174,0.35280129,0.332812259,0.89,0.554,1.32604026,1.0378242,69.0105,99.9177,81.03687461,89.21022518,192.981,81.9921,0.810020575,0.554312736,6,5.7,0.707106781,0.640312424,2,1.8,1.379317404,1.226211526,3.005,2.582,0.756752932,0.628805216,1.96,0.688,1.354036395,1.286875403,12.171625,10.16233,3.769030189,3.129143119,10.1372,2.78219,1.337621922,1.295663087,4,4,0.261437908,0,5
C1Re0.06W1,3,1.17,1.078737864,0.282842712,0.299872723,0.6,0.625145631,1.067202773,0.787402868,127.3526667,100.4968058,81.56459904,85.94590783,174.196,83.81921359,0.811041013,0.428192947,5.666666667,5.058252427,1.247219129,1.041146145,3,2.708737864,1.07338362,0.814803426,2.27,2.438834951,0.272885813,0.132183316,0.65,1.182524272,1.091225913,0.785022208,8.985933333,9.511800971,1.608268295,1.698299913,3.4268,5.238004854,1.083156901,0.774222255,4,2.087378641,0.170229612,3.058252427,5
Ba6.62Si46,2,1.67,1.295807678,0.5,0.331632486,1,0.749802357,0.647631783,0.514858163,82.7065,41.82935652,54.6205,36.22786443,109.241,7.27577461,0.455558129,0.677942499,3,3.748384645,1,0.663264972,2,3.245153934,0.636514168,0.246141446,1.395,1.772934246,0.505,0.334948811,1.01,1.548996579,0.626110669,0.235560521,6.6817,7.781825428,1.47,0.97499951,2.94,6.47048168,0.668747217,0.289044847,3,0,0,0,5
Ba8Si37Ge9,3,1.523333333,1.328148148,0.457917994,0.351763147,1,0.596666667,1.055732074,0.936508906,79.351,51.69551852,44.8492078,39.26033556,109.241,8.238074074,0.931706617,1.074813744,3.333333333,3.703703704,0.942809042,0.710493559,2,2.444444444,1.054920168,0.733539777,1.6,1.768703704,0.504050262,0.368651428,1.12,1.17,1.043812152,0.734261734,7.0876,7.674094444,1.330454667,1.03103612,2.94,4.81332037,1.080054994,0.764706887,3,1.666666667,0.310344828,0,5
C0.9Nb1,2,1.1,1.117368421,0.33,0.329542619,0.66,0.387894737,0.647446639,0.631617825,52.4585,54.58731579,40.4475,40.39143968,80.895,43.20847368,0.355782533,0.334270581,4.5,4.526315789,0.5,0.499306999,1,0.736842105,0.686961577,0.679837621,2.075,2.05,0.475,0.474341649,0.95,0.365789474,0.66671222,0.677142285,9.0096,8.891142105,2.2507,2.247580525,4.5014,1.776510526,0.661611412,0.673050818,3,2.105263158,0.465116279,3.157894737,5
C1Hf0.9Ta0.1,3,1.253333333,1.1585,0.345864456,0.389477535,0.79,0.6305,1.057415375,0.841550916,123.8163333,95.3734,79.06467758,83.36403069,168.937,74.315,0.813480517,0.542211303,4.333333333,4.05,0.471404521,0.217944947,1,1.75,1.092830554,0.880757185,1.783333333,1.935,0.548229473,0.616461678,1.25,1.2,1.053487351,0.762514338,8.545,9.078925,1.942655507,2.186782431,4.4352,5.25267,1.073715335,0.795193165,4,1.05,0.095022624,3.95,5
Y1Pd2Sn1,3,1.533333333,1.495,0.196015872,0.182277261,0.43,0.3375,1.090652325,1.059253386,104.6786667,105.114,12.22957577,10.61793002,29.804,30.9835,1.091707639,1.030232032,5.666666667,6.75,3.091206165,3.269174208,7,4.25,0.958691859,0.749330948,1.793333333,1.895,0.417079795,0.40183952,0.98,0.795,1.070016365,0.959467132,7.299366667,7.55875,0.865895857,0.874168672,2.1196,2.614125,1.091529585,0.997184118,1,7.75,0.837837838,2.25,4.993333
Zr1P1.4S0.6,3,1.263333333,1.278,0.242257897,0.231378478,0.56,0.328666667,1.080777211,1.024539482,51.421,51.27553333,28.14849525,28.25078112,60.25,23.995,0.959552857,0.926811091,5,4.866666667,0.816496581,0.718021974,2,1.133333333,1.085188613,1.052397533,2.033333333,1.981333333,0.522196217,0.483126852,1.25,0.578666667,1.063808603,1.026868524,9.1602,9.177093333,1.787112567,1.798934009,3.8528,2.821793333,1.078497122,1.014204248,2,0.666666667,0.136986301,8,4.99
Zr2Co0.7Ga0.3,3,1.356666667,1.480333333,0.172497987,0.169420253,0.38,0.944666667,1.090735556,0.761906825,73.29333333,81.53933333,13.42231054,13.99054051,32.291,53.8437,1.082099326,0.729164005,5.333333333,5.066666667,2.624669291,2.189875694,6,2.366666667,0.984086503,0.870231575,1.673333333,1.506333333,0.244449495,0.250059771,0.55,0.705666667,1.087533415,0.925830858,6.838066667,6.86143,0.781648575,0.592786171,1.8817,3.82267,1.092151581,0.849045483,2,3.966666667,0.653846154,6.033333333,4.97
Hf1P1.5S0.5,3,1.25,1.268333333,0.223755819,0.209874301,0.52,0.401666667,1.083028998,0.996188585,80.50966667,80.32783333,69.28398978,69.41220546,147.516,54.1525,0.754972118,0.720015979,5,4.833333333,0.816496581,0.687184271,2,1.5,1.085188613,1.022232307,2.023333333,1.958333333,0.535682327,0.485503748,1.28,0.665,1.06149459,0.991704961,9.223933333,9.24505,1.697019788,1.711749284,3.6616,3.516683333,1.080791004,0.980051454,3,0.666666667,0.070175439,8,4.97
Rb0.16W1O3,3,1.503333333,0.900673077,0.748969663,0.436639845,1.82,0.380576923,0.972032907,0.942699106,95.10233333,59.01727885,68.85862621,71.46201782,167.841,40.90507692,0.8058568,0.696554027,4.333333333,5.807692308,2.357022604,0.961538462,5,4.288461538,0.91101754,0.598438629,2.206666667,3.079615385,1.075091727,0.643834551,2.62,2.449230769,0.96657067,0.532732492,8.553066667,11.8717875,3.884947868,2.88749364,9.441,9.6600875,0.994175406,0.507699046,4,0.961538462,0.104821803,2.884615385,4.95
Sb2Te3,2,1.395,1.402,0.035,0.034292856,0.07,0.314,0.692832403,0.667852851,124.68,125.264,2.92,2.86100402,5.84,27.856,0.692872908,0.668213184,5.5,5.6,0.5,0.489897949,1,1.6,0.689009238,0.651756561,2.075,2.08,0.025,0.024494897,0.05,0.44,0.693074599,0.670602991,8.809,8.84912,0.2006,0.196547057,0.4012,1.9624,0.692887872,0.668352336,1,10,0.641025641,0,4.942
Nb0.92Ta0.71,2,1.43,1.43,0,2.22E-16,0,0.184233129,0.693147181,0.684824923,136.927,131.2555828,44.021,43.65413461,88.042,26.38009816,0.640539262,0.672811944,5,5,0,0,0,0.644171779,0.693147181,0.684824923,1.55,1.556441718,0.05,0.049583306,0.1,0.249693252,0.692626799,0.680223205,7.15425,7.103315337,0.39535,0.392055204,0.7907,0.52636319,0.691619521,0.690399179,2,3.564417178,0.321171918,6.435582822,4.94
Ce0.005La0.995,2,1.78,1.7305,0.05,0.007053368,0.1,1.7122,0.692752608,0.032992681,139.5105,138.911055,0.6055,0.085416286,1.211,137.509895,0.693137762,0.031708454,3.5,3.005,0.5,0.07053368,1,2.965,0.682908105,0.039993114,1.11,1.1001,0.01,0.001410674,0.02,1.0889,0.693106599,0.031957009,5.5578,5.576709,0.0191,0.002694387,0.0382,5.521322,0.693141275,0.031298562,2,1,0.332778702,9,4.935
Ba1Ge2,2,1.7,1.543333333,0.47,0.44312025,0.94,0.096666667,0.65442679,0.691184325,104.9835,94.20233333,32.3435,30.49374424,64.687,2.651,0.644909229,0.692751155,3,3.333333333,1,0.942809042,2,2,0.636514168,0.500402424,1.45,1.636666667,0.56,0.527973063,1.12,1.043333333,0.61659498,0.473302831,6.55555,7.0035,1.34385,1.266993931,2.6877,3.529033333,0.671986172,0.560185093,3,6.666666667,0.666666667,0,4.93
Pb1Mo6S2Se6,4,1.3225,1.255333333,0.272614655,0.179438631,0.71,0.427333333,1.36569186,1.194381064,103.54625,88.05666667,64.25671924,37.71519542,175.135,34.10866667,1.199339783,1.167160344,5.5,5.866666667,0.866025404,0.498887652,2,2.133333333,1.373003913,1.143502487,2.405,2.383333333,0.171245438,0.190811134,0.42,0.864666667,1.383735997,1.188408749,8.655375,8.6137,1.421831288,1.395179431,3.2676,3.406513333,1.37276993,1.18208039,3,6.666666667,0.581395349,4,4.92
Nb0.31Re0.69,2,1.4,1.3886,0.03,0.027749595,0.06,0.502,0.692917571,0.626297082,139.5565,157.28369,46.6505,43.15108208,93.301,99.68197,0.636186687,0.476082827,6,6.38,1,0.924986486,2,3.28,0.679193266,0.554452802,1.75,1.807,0.15,0.138747973,0.3,0.815,0.6894692,0.587671886,7.2962,7.500374,0.5373,0.496995239,1.0746,3.309856,0.690433221,0.592342099,2,4.69,0.292394015,5.31,4.92
Cu0.005V0.995,2,1.3,1.3198,0.02,0.002821347,0.04,1.307,0.693028833,0.030678631,57.244,51.00502,6.302,0.889006501,12.604,50.36956,0.68707496,0.037845744,8,5.03,3,0.423202079,6,4.92,0.621086375,0.060252389,1.765,1.63135,0.135,0.019044094,0.27,1.61235,0.690219172,0.035772865,7.2363,6.751101,0.4901,0.069137113,0.9802,6.673837,0.690851884,0.035252465,1,3.035,0.603379722,6.965,4.92
H0.28Mo0.15Nb0.68Pd0.17,4,1.175,1.21828125,0.373262642,0.365060161,0.9,0.64375,1.326787319,1.069391226,74.0735,74.95603125,42.48101132,39.3769438,105.412,49.1358125,1.115901308,0.891453762,5.5,4.90625,3.201562119,2.632244468,9,2.4375,1.189969848,1.103030866,2.04,1.8765625,0.254558441,0.294661982,0.6,0.596875,1.378085842,1.26750679,8.94665,8.503700781,2.749321109,2.744498529,6.8395,2.759525,1.342640371,1.224205967,4,4.0390625,0.823248408,3.7734375,4.92
La0.99Nd0.01,2,1.775,1.7309,0.045,0.008954887,0.09,1.6945,0.692825781,0.058353762,141.5735,138.95837,2.6685,0.531024795,5.337,136.07353,0.69296953,0.05774153,4.5,3.03,1.5,0.298496231,3,2.91,0.636514168,0.097267452,1.12,1.1004,0.02,0.00397995,0.04,1.0776,0.692987733,0.057648712,5.55095,5.576381,0.02595,0.005163985,0.0519,5.465881,0.693136253,0.055577708,2,0.99,0.326732673,17.82,4.915
Mo13Zr87,2,1.48,1.5688,0.12,0.080712824,0.24,1.2152,0.689856499,0.352118424,93.592,91.83968,2.368,1.592733065,4.736,66.89008,0.692827068,0.39732526,5,4.26,1,0.672606869,2,2.7,0.673011667,0.476059648,1.745,1.4379,0.415,0.279131851,0.83,0.8763,0.664594644,0.493795861,6.86315,6.693505,0.22925,0.154195125,0.4585,4.849481,0.692589196,0.400852946,1,2.39,0.561032864,7.61,4.91
Zr2Co0.75Ni0.25,3,1.366666667,1.483333333,0.164991582,0.164991582,0.35,0.9625,1.091507782,0.751759579,69.61666667,80.44033333,15.27900608,15.25052568,32.531,55.92491667,1.075520142,0.692586059,7.666666667,5.75,2.624669291,2.487468593,6,1.833333333,1.033492061,1.003425415,1.706666667,1.515833333,0.266624997,0.262915016,0.58,0.7275,1.085879805,0.913402214,7.3849,7.0295,0.540089567,0.562703128,1.2471,3.78595,1.095894927,0.865560791,2,3.75,0.652173913,6.25,4.91
Mo0.07Zr0.93,2,1.48,1.5832,0.12,0.061235284,0.24,1.3928,0.689856499,0.227328865,93.592,91.55552,2.368,1.20837627,4.736,78.12112,0.692827068,0.262263798,5,4.14,1,0.510294033,2,3.3,0.673011667,0.328255738,1.745,1.3881,0.415,0.211772024,0.83,1.0857,0.664594644,0.3442637,6.86315,6.665995,0.22925,0.116984907,0.4585,5.673059,0.692589196,0.265070325,1,2.21,0.533816425,7.79,4.91
Cu30Sn70,2,1.345,1.371,0.065,0.059573484,0.13,0.603,0.691978969,0.593035965,91.128,102.1608,27.582,25.27932056,55.164,64.0332,0.646615314,0.481263771,7.5,6.1,3.5,3.207802986,7,0.5,0.579915171,0.689784097,1.93,1.942,0.03,0.027495454,0.06,0.802,0.693026367,0.605266253,7.53515,7.45865,0.19125,0.17528352,0.3825,2.82281,0.692825047,0.619714873,2,10,0.763358779,0,4.91
Bi1Sn1,2,1.48,1.48,0.07,0.07,0.14,0.07,0.692028246,0.692028246,163.845,163.845,45.135,45.135,90.27,45.135,0.654709205,0.654709205,4.5,4.5,0.5,0.5,1,0.5,0.686961577,0.686961577,1.99,1.99,0.03,0.03,0.06,0.03,0.693033543,0.693033543,7.31475,7.31475,0.02915,0.02915,0.0583,0.02915,0.69313924,0.69313924,2,10,0.465116279,0,4.9
Ti55Nb30Si15,3,1.35,1.402,0.127540843,0.097857039,0.28,0.622,1.094041326,0.943395843,56.28633333,58.41155,27.12406042,23.58090574,64.82,23.6589,0.984445596,0.901877161,4.333333333,4.3,0.471404521,0.458257569,1,1.6,1.092830554,0.985054911,1.68,1.612,0.157480157,0.123838605,0.36,0.562,1.094296338,1.005207825,7.246233333,7.00588,0.640884583,0.482305305,1.3928,2.5327,1.09477474,0.997762402,2,2.3,0.534883721,8,4.9
Ge0.55Nb3.45,2,1.33,1.4025,0.1,0.068874887,0.2,1.06425,0.690317896,0.368095373,82.773,90.119425,10.133,6.979092256,20.266,70.143425,0.685635128,0.348248623,4.5,4.8625,0.5,0.344374433,1,3.7625,0.686961577,0.352969658,1.805,1.656375,0.205,0.141193517,0.41,1.103625,0.686683784,0.450864725,7.32915,6.91571875,0.57025,0.392759041,1.1405,4.74338375,0.690117252,0.434758657,2,4.825,0.773547094,5.175,4.9
In1Nb3,2,1.53,1.48,0.1,0.08660254,0.2,0.665,0.691009727,0.588495991,103.862,98.384,10.956,9.488174324,21.912,40.975,0.687573155,0.603719903,4,4.5,1,0.866025404,2,3,0.661563238,0.450561209,1.69,1.645,0.09,0.077942286,0.18,0.755,0.691728492,0.583772102,6.27265,6.515775,0.48625,0.421104853,0.9725,3.622575,0.690139561,0.529446516,1,5.5,0.785714286,4.5,4.9
Li2B1Pd2.4Pt0.6,4,1.2775,1.335,0.264610563,0.234360833,0.69,0.414,1.362953491,1.202362693,79.814,66.1919,77.56761611,63.16671925,188.143,40.76616667,0.865067468,0.859293932,6,5.833333333,4.062019202,4.219662967,9,3.666666667,1.121906383,0.935177205,1.875,1.774666667,0.523903617,0.565801693,1.3,0.652,1.341790333,1.23956619,7.746325,7.410863333,1.384488729,1.43971276,3.567,2.43889,1.369114124,1.271595245,4,4.9,0.677419355,0.1,4.9
